"genus","species","scientificName","decimalLatitude","decimalLongitude"
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.66984,-74.10053
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",4.66685,-74.098814
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.220237,-66.894913
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",5.092849,-73.741809
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",10.40377,-66.971292
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-25.974362,-54.116282
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",-26.929846,-49.048323
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.216642,-66.898072
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.157664,-66.998939
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",18.441667,-89.108333
"Myrsine","Myrsine coriacea","Rapanea myricoides (Schltdl.) Lundell",18.508333,-89.925
"Myrsine","Myrsine coriacea","Myrsine coriacea (Sw.) R.Br.",18.083814,-66.15062
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-23.92,-65.8
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-26.92,-54.21
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-26.61,-65.87
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-27.16,-55.34
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-26.51,-64.83
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-24.11,-65.41
"Myrsine","Myrsine coriacea","Rapanea ferruginea (Ruiz & Pav.) Mez",-26,-53.98
