"genus","species","scientificName","decimalLatitude","decimalLongitude"
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-19.1875,-57.581389
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-21.121944,-56.719722
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-18.199167,-57.506389
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-26.2643,-58.209854
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.761148,-58.092889
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-25.681153,-54.448338
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-17.679444,-63.415
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-28.995054,-51.389415
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-25.014644,-64.597183
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-28.015627,-59.269364
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-27.548274,-58.826032
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-26.247458,-58.290642
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.797718,-55.332886
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-34.687095,-55.703844
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-28.016275,-59.269293
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-24.921944,-51.4
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-25.641389,-49.0725
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil. et al.) Hieron. ex Niederl.",-21.014444,-51.760833
"Allophylus","Allophylus edulis","Allophylus edulis (A.St.-Hil., Cambess. & A.Juss.) Radlk. ex Warm.",-28.547843,-57.195553
