"species"	"decimalLongitude"	"decimalLatitude"
"469"	"Ramphastos dicolorus"	-48.999195	-26.297232
"470"	"Ramphastos dicolorus"	-48.2985	-24.312246
"471"	"Ramphastos dicolorus"	-45.58983	-22.73724
"472"	"Ramphastos dicolorus"	-44.624233	-22.406586
"473"	"Ramphastos dicolorus"	-45.63	-22.72
"474"	"Ramphastos dicolorus"	-45.642	-22.6797
"475"	"Ramphastos dicolorus"	-44.61104	-22.444906
"476"	"Ramphastos dicolorus"	-44.624233	-22.406586
"477"	"Ramphastos dicolorus"	-44.624233	-22.406586
"478"	"Ramphastos dicolorus"	-45.47843	-22.703138
"479"	"Ramphastos dicolorus"	-45.58983	-22.73724
"480"	"Ramphastos dicolorus"	-48.2985	-24.312246
"481"	"Ramphastos dicolorus"	-44.624233	-22.406586
"482"	"Ramphastos dicolorus"	-54.168785	-25.857317
"483"	"Ramphastos dicolorus"	-45.58983	-22.73724
"484"	"Ramphastos dicolorus"	-44.756813	-22.373522
"485"	"Ramphastos dicolorus"	-45.417114	-23.877754
"486"	"Ramphastos dicolorus"	-44.61104	-22.444906
"487"	"Ramphastos dicolorus"	-45.47	-22.71
"488"	"Ramphastos dicolorus"	-45.642	-22.6797
"489"	"Ramphastos dicolorus"	-48.2985	-24.312246
"490"	"Ramphastos dicolorus"	-48.2985	-24.312246
"491"	"Ramphastos dicolorus"	-45.47843	-22.703138
"492"	"Ramphastos dicolorus"	-54.168785	-25.857317
"493"	"Ramphastos dicolorus"	-54.438286	-25.642454
"494"	"Ramphastos dicolorus"	-45.59804	-22.720951
"495"	"Ramphastos dicolorus"	-43.324585	-22.484009
"496"	"Ramphastos dicolorus"	-45.58983	-22.73724
"497"	"Ramphastos dicolorus"	-45.642	-22.6797
"498"	"Ramphastos dicolorus"	-54.455452	-25.683304
"499"	"Ramphastos dicolorus"	-48.2985	-24.312246
"500"	"Ramphastos dicolorus"	-44.624233	-22.406586
"501"	"Ramphastos dicolorus"	-48.680305	-26.227888
"502"	"Ramphastos dicolorus"	-48.680305	-26.227888
"503"	"Ramphastos dicolorus"	-44.756813	-22.373522
"504"	"Ramphastos dicolorus"	-44.61104	-22.444906
"505"	"Ramphastos dicolorus"	-44.61104	-22.444906
"506"	"Ramphastos dicolorus"	-46.43715	-20.238039
"507"	"Ramphastos dicolorus"	-54.439857	-25.686123
"508"	"Ramphastos dicolorus"	-44.756813	-22.373522
"509"	"Ramphastos dicolorus"	-44.61104	-22.444906
"510"	"Ramphastos dicolorus"	-54.439857	-25.686123
"511"	"Ramphastos dicolorus"	-44.61104	-22.444906
"512"	"Ramphastos dicolorus"	-44.61104	-22.444906
"513"	"Ramphastos dicolorus"	-44.61104	-22.444906
"514"	"Ramphastos dicolorus"	-44.61104	-22.444906
"515"	"Ramphastos dicolorus"	-44.61104	-22.444906
"516"	"Ramphastos dicolorus"	-44.61104	-22.444906
"517"	"Ramphastos dicolorus"	-48.680305	-26.227888
"518"	"Ramphastos dicolorus"	-48.680305	-26.227888
"519"	"Ramphastos dicolorus"	-46.6422	-23.43104
"520"	"Ramphastos dicolorus"	-48.41443	-24.258545
"521"	"Ramphastos dicolorus"	-50.611084	-29.443054
"522"	"Ramphastos dicolorus"	-44.61104	-22.444906
"523"	"Ramphastos dicolorus"	-48.422287	-24.28353
"524"	"Ramphastos dicolorus"	-44.61104	-22.444906
"525"	"Ramphastos dicolorus"	-48.412766	-24.26337
"526"	"Ramphastos dicolorus"	-49.30782	-26.323364
"527"	"Ramphastos dicolorus"	-54.455452	-25.683304
"528"	"Ramphastos dicolorus"	-44.624233	-22.406586
"529"	"Ramphastos dicolorus"	-44.624233	-22.406586
"530"	"Ramphastos dicolorus"	-53.89927	-27.150505
"531"	"Ramphastos dicolorus"	-48.412766	-24.26337
"532"	"Ramphastos dicolorus"	-44.756813	-22.373522
"533"	"Ramphastos dicolorus"	-48.87478	-25.363848
"534"	"Ramphastos dicolorus"	-48.680305	-26.227888
"535"	"Ramphastos dicolorus"	-48.2985	-24.312246
"536"	"Ramphastos dicolorus"	-49.30782	-26.323364
"537"	"Ramphastos dicolorus"	-44.61104	-22.444906
"538"	"Ramphastos dicolorus"	-44.624233	-22.406586
"539"	"Ramphastos dicolorus"	-44.624233	-22.406586
"540"	"Ramphastos dicolorus"	-44.624233	-22.406586
"541"	"Ramphastos dicolorus"	-44.624233	-22.406586
"542"	"Ramphastos dicolorus"	-54.456383	-25.68402
"543"	"Ramphastos dicolorus"	-54.456966	-25.631508
"544"	"Ramphastos dicolorus"	-44.624233	-22.406586
"545"	"Ramphastos dicolorus"	-44.624233	-22.406586
"546"	"Ramphastos dicolorus"	-44.624233	-22.406586
"547"	"Ramphastos dicolorus"	-46.535402	-23.693054
"548"	"Ramphastos dicolorus"	-47.561876	-24.004135
"549"	"Ramphastos dicolorus"	-45.447967	-23.923312
"550"	"Ramphastos dicolorus"	-47.876881	-21.987599
"551"	"Ramphastos dicolorus"	-44.615143	-22.431865
"552"	"Ramphastos dicolorus"	-45.424345	-23.936988
"553"	"Ramphastos dicolorus"	-43.172644	-22.504328
"554"	"Ramphastos dicolorus"	-45.280302	-22.508501
"555"	"Ramphastos dicolorus"	-53.983828	-26.5209
"556"	"Ramphastos dicolorus"	-44.62044	-22.430707
"557"	"Ramphastos dicolorus"	-46.389575	-23.581925
"558"	"Ramphastos dicolorus"	-46.669051	-24.117371
"559"	"Ramphastos dicolorus"	-46.71592	-23.56443
"560"	"Ramphastos dicolorus"	-46.728056	-23.578889
"561"	"Ramphastos dicolorus"	-46.022942	-23.799372
"562"	"Ramphastos dicolorus"	-44.593968	-22.46242
"563"	"Ramphastos dicolorus"	-46.73087	-23.562628
"564"	"Ramphastos dicolorus"	-46.514485	-23.773413
"565"	"Ramphastos dicolorus"	-53.987742	-26.520085
"566"	"Ramphastos dicolorus"	-46.778783	-23.667028
"567"	"Ramphastos dicolorus"	-51.17517	-26.255175
"568"	"Ramphastos dicolorus"	-46.963205	-23.938134
"569"	"Ramphastos dicolorus"	-46.486106	-23.80882
"570"	"Ramphastos dicolorus"	-46.715727	-23.564573
"571"	"Ramphastos dicolorus"	-46.729019	-23.568226
"572"	"Ramphastos dicolorus"	-46.216729	-23.539385
"573"	"Ramphastos dicolorus"	-54.519063	-25.55217
"574"	"Ramphastos dicolorus"	-45.951001	-22.907823
"575"	"Ramphastos dicolorus"	-50.922347	-27.023594
"576"	"Ramphastos dicolorus"	-46.037782	-22.870101
"577"	"Ramphastos dicolorus"	-46.547096	-23.695705
"578"	"Ramphastos dicolorus"	-51.931568	-29.347935
"579"	"Ramphastos dicolorus"	-46.358307	-23.533618
"580"	"Ramphastos dicolorus"	-46.570336	-21.78628
"581"	"Ramphastos dicolorus"	-45.779984	-22.554014
"582"	"Ramphastos dicolorus"	-49.057352	-26.996007
"583"	"Ramphastos dicolorus"	-46.301222	-23.776912
"584"	"Ramphastos dicolorus"	-46.734825	-23.562719
"585"	"Ramphastos dicolorus"	-48.660641	-28.019419
"586"	"Ramphastos dicolorus"	-46.62157	-23.639392
"587"	"Ramphastos dicolorus"	-46.620511	-23.638887
"588"	"Ramphastos dicolorus"	-46.772639	-23.603665
"589"	"Ramphastos dicolorus"	-46.514058	-23.759364
"590"	"Ramphastos dicolorus"	-46.595641	-23.682362
"591"	"Ramphastos dicolorus"	-49.475886	-27.035874
"592"	"Ramphastos dicolorus"	-46.627311	-23.639315
"593"	"Ramphastos dicolorus"	-46.77285	-23.593233
"594"	"Ramphastos dicolorus"	-41.025293	-20.399298
"595"	"Ramphastos dicolorus"	-41.004524	-20.464697
"596"	"Ramphastos dicolorus"	-45.91866	-22.830389
"597"	"Ramphastos dicolorus"	-49.116616	-26.482261
"598"	"Ramphastos dicolorus"	-46.777305	-23.594393
"599"	"Ramphastos dicolorus"	-46.136933	-23.65431
"600"	"Ramphastos dicolorus"	-46.121261	-23.640054
"601"	"Ramphastos dicolorus"	-46.200645	-23.455486
"602"	"Ramphastos dicolorus"	-49.471926	-27.039519
"603"	"Ramphastos dicolorus"	-46.953231	-24.240279
"604"	"Ramphastos dicolorus"	-49.282406	-25.398417
"605"	"Ramphastos dicolorus"	-50.835058	-28.926008
"606"	"Ramphastos dicolorus"	-46.435119	-23.787108
"607"	"Ramphastos dicolorus"	-47.020946	-24.365182
"608"	"Ramphastos dicolorus"	-54.858825	-26.985074
"609"	"Ramphastos dicolorus"	-51.111806	-29.376224
"610"	"Ramphastos dicolorus"	-44.728721	-22.142179
"611"	"Ramphastos dicolorus"	-46.550672	-23.664554
"612"	"Ramphastos dicolorus"	-54.11964	-25.785073
"613"	"Ramphastos dicolorus"	-45.336701	-23.850487
"614"	"Ramphastos dicolorus"	-50.581575	-29.447501
"615"	"Ramphastos dicolorus"	-41.024318	-20.398508
"616"	"Ramphastos dicolorus"	-46.478236	-23.583774
"617"	"Ramphastos dicolorus"	-51.515457	-28.989323
"618"	"Ramphastos dicolorus"	-48.921558	-27.093699
"619"	"Ramphastos dicolorus"	-49.324608	-25.45917
"620"	"Ramphastos dicolorus"	-49.036274	-25.35964
"621"	"Ramphastos dicolorus"	-46.639115	-23.458627
"622"	"Ramphastos dicolorus"	-46.639122	-23.458645
"623"	"Ramphastos dicolorus"	-46.717479	-23.56802
"624"	"Ramphastos dicolorus"	-46.638988	-23.457123
"625"	"Ramphastos dicolorus"	-46.441108	-23.736142
"626"	"Ramphastos dicolorus"	-45.627478	-22.821676
"627"	"Ramphastos dicolorus"	-46.301222	-23.776912
"628"	"Ramphastos dicolorus"	-50.835646	-28.924877
"629"	"Ramphastos dicolorus"	-46.30567	-23.779905
"630"	"Ramphastos dicolorus"	-46.226772	-23.669569
"631"	"Ramphastos dicolorus"	-47.057784	-23.460748
"632"	"Ramphastos dicolorus"	-46.717515	-23.567781
"633"	"Ramphastos dicolorus"	-46.715437	-23.564101
"634"	"Ramphastos dicolorus"	-46.136821	-23.654536
"635"	"Ramphastos dicolorus"	-46.30572	-23.779616
"636"	"Ramphastos dicolorus"	-46.305643	-23.779505
"637"	"Ramphastos dicolorus"	-46.812845	-23.605039
"638"	"Ramphastos dicolorus"	-46.759677	-23.55991
"639"	"Ramphastos dicolorus"	-49.125486	-26.503473
"640"	"Ramphastos dicolorus"	-44.61523	-22.431953
"641"	"Ramphastos dicolorus"	-44.607472	-22.448845
"642"	"Ramphastos dicolorus"	-50.670396	-29.459407
"643"	"Ramphastos dicolorus"	-52.921274	-26.915417
"644"	"Ramphastos dicolorus"	-49.26553	-25.363047
"645"	"Ramphastos dicolorus"	-54.1693	-25.857709
"646"	"Ramphastos dicolorus"	-46.722886	-23.563029
"647"	"Ramphastos dicolorus"	-45.448917	-23.924173
"648"	"Ramphastos dicolorus"	-46.715506	-23.56448
"649"	"Ramphastos dicolorus"	-51.035373	-29.568388
"650"	"Ramphastos dicolorus"	-53.69222	-28.372583
"651"	"Ramphastos dicolorus"	-45.166016	-22.800104
"652"	"Ramphastos dicolorus"	-46.654666	-23.414909
"653"	"Ramphastos dicolorus"	-46.27952	-23.632821
"654"	"Ramphastos dicolorus"	-54.233747	-26.058927
"655"	"Ramphastos dicolorus"	-46.624088	-23.638964
"656"	"Ramphastos dicolorus"	-46.902434	-23.636747
"657"	"Ramphastos dicolorus"	-41.819436	-20.501907
"658"	"Ramphastos dicolorus"	-53.615988	-29.605689
"659"	"Ramphastos dicolorus"	-45.66961	-22.81982
"660"	"Ramphastos dicolorus"	-49.129071	-26.50869
"661"	"Ramphastos dicolorus"	-44.615207	-22.43201
"662"	"Ramphastos dicolorus"	-46.778138	-23.667223
"663"	"Ramphastos dicolorus"	-46.467547	-23.575404
"664"	"Ramphastos dicolorus"	-41.851395	-20.420025
"665"	"Ramphastos dicolorus"	-46.492033	-23.685733
"666"	"Ramphastos dicolorus"	-46.778365	-23.667426
"667"	"Ramphastos dicolorus"	-46.140376	-23.482248
"668"	"Ramphastos dicolorus"	-47.604977	-23.863463
"669"	"Ramphastos dicolorus"	-44.615207	-22.43201
"670"	"Ramphastos dicolorus"	-46.732445	-23.567645
"671"	"Ramphastos dicolorus"	-54.104869	-25.978637
"672"	"Ramphastos dicolorus"	-41.81918	-20.501755
"673"	"Ramphastos dicolorus"	-45.667294	-22.822252
"674"	"Ramphastos dicolorus"	-41.8191	-20.501458
"675"	"Ramphastos dicolorus"	-46.902434	-23.636741
"676"	"Ramphastos dicolorus"	-44.614609	-22.431876
"677"	"Ramphastos dicolorus"	-44.615207	-22.43201
"678"	"Ramphastos dicolorus"	-49.006731	-26.94539
"679"	"Ramphastos dicolorus"	-46.476151	-23.142615
"680"	"Ramphastos dicolorus"	-45.429602	-23.593748
"681"	"Ramphastos dicolorus"	-46.859617	-23.600578
"682"	"Ramphastos dicolorus"	-44.615207	-22.43201
"683"	"Ramphastos dicolorus"	-44.861622	-23.100428
"684"	"Ramphastos dicolorus"	-44.615207	-22.43201
"685"	"Ramphastos dicolorus"	-46.742509	-22.198723
"686"	"Ramphastos dicolorus"	-45.970447	-22.633903
"687"	"Ramphastos dicolorus"	-41.038948	-20.500653
"688"	"Ramphastos dicolorus"	-53.900855	-27.153337
"689"	"Ramphastos dicolorus"	-46.717375	-23.568538
"690"	"Ramphastos dicolorus"	-54.434214	-26.937715
"691"	"Ramphastos dicolorus"	-47.058052	-23.460453
"692"	"Ramphastos dicolorus"	-46.733111	-23.560546
"693"	"Ramphastos dicolorus"	-47.561876	-24.004135
"694"	"Ramphastos dicolorus"	-47.561876	-24.004135
"695"	"Ramphastos dicolorus"	-47.561876	-24.004135
"696"	"Ramphastos dicolorus"	-47.561876	-24.004135
"697"	"Ramphastos dicolorus"	-47.561876	-24.004135
"698"	"Ramphastos dicolorus"	-47.561876	-24.004135
"699"	"Ramphastos dicolorus"	-47.561876	-24.004135
"700"	"Ramphastos dicolorus"	-44.608004	-22.43853
"701"	"Ramphastos dicolorus"	-44.608808	-22.441366
"702"	"Ramphastos dicolorus"	-44.61082	-22.440427
"703"	"Ramphastos dicolorus"	-50.877147	-29.394632
"704"	"Ramphastos dicolorus"	-44.611557	-22.436021
"705"	"Ramphastos dicolorus"	-44.608556	-22.439051
"706"	"Ramphastos dicolorus"	-45.16023	-23.317131
"707"	"Ramphastos dicolorus"	-46.509	-20.3241
"708"	"Ramphastos dicolorus"	-47.352463	-24.030182
"709"	"Ramphastos dicolorus"	-46.62267	-23.467743
"710"	"Ramphastos dicolorus"	-48.4174	-24.2472
"711"	"Ramphastos dicolorus"	-46.301388	-23.777185
"712"	"Ramphastos dicolorus"	-46.38345	-20.253033
"713"	"Ramphastos dicolorus"	-54.325504	-25.693436
"714"	"Ramphastos dicolorus"	-44.615078	-22.431982
"715"	"Ramphastos dicolorus"	-48.927837	-25.442444
"716"	"Ramphastos dicolorus"	-46.391693	-23.743284
"717"	"Ramphastos dicolorus"	-53.89483	-26.629892
"718"	"Ramphastos dicolorus"	-50.04284	-29.20187
"719"	"Ramphastos dicolorus"	-44.8982	-22.836685
"720"	"Ramphastos dicolorus"	-45.58983	-22.73724
"721"	"Ramphastos dicolorus"	-45.673054	-22.944445
"722"	"Ramphastos dicolorus"	-49.377705	-25.249187
"723"	"Ramphastos dicolorus"	-48.89358	-27.099215
"724"	"Ramphastos dicolorus"	-46.257698	-23.716682
"725"	"Ramphastos dicolorus"	-53.992115	-26.567854
"726"	"Ramphastos dicolorus"	-46.50199	-21.789175
"727"	"Ramphastos dicolorus"	-46.13773	-23.86398
"728"	"Ramphastos dicolorus"	-52.67862	-26.037426
"729"	"Ramphastos dicolorus"	-46.467617	-23.575394
"730"	"Ramphastos dicolorus"	-45.8244	-23.584932
"731"	"Ramphastos dicolorus"	-49.09741	-26.224716
"732"	"Ramphastos dicolorus"	-48.408802	-24.167
"733"	"Ramphastos dicolorus"	-45.88096	-23.41002
"734"	"Ramphastos dicolorus"	-43.263416	-22.48535
"735"	"Ramphastos dicolorus"	-44.922726	-23.139912
"736"	"Ramphastos dicolorus"	-46.485138	-23.801205
"737"	"Ramphastos dicolorus"	-46.62267	-23.467743
"738"	"Ramphastos dicolorus"	-46.61889	-23.892998
"739"	"Ramphastos dicolorus"	-48.716106	-26.776033
"740"	"Ramphastos dicolorus"	-51.461494	-25.613165
"741"	"Ramphastos dicolorus"	-46.44595	-23.87311
"742"	"Ramphastos dicolorus"	-54.445198	-25.680016
"743"	"Ramphastos dicolorus"	-47.561188	-24.00366
"744"	"Ramphastos dicolorus"	-48.724834	-27.545654
"745"	"Ramphastos dicolorus"	-44.80341	-23.204039
"746"	"Ramphastos dicolorus"	-48.40946	-24.26784
"747"	"Ramphastos dicolorus"	-44.756813	-22.373522
"748"	"Ramphastos dicolorus"	-45.995667	-22.903437
"749"	"Ramphastos dicolorus"	-46.57162	-20.306097
"750"	"Ramphastos dicolorus"	-46.13773	-23.86398
"751"	"Ramphastos dicolorus"	-45.22965	-22.487837
"752"	"Ramphastos dicolorus"	-54.102165	-26.632334
"753"	"Ramphastos dicolorus"	-54.100628	-27.044067
"754"	"Ramphastos dicolorus"	-47.561188	-24.00366
"755"	"Ramphastos dicolorus"	-44.507496	-22.261608
"756"	"Ramphastos dicolorus"	-46.58671	-23.404478
"757"	"Ramphastos dicolorus"	-44.614323	-22.434336
"758"	"Ramphastos dicolorus"	-45.673054	-22.944445
"759"	"Ramphastos dicolorus"	-46.29076	-23.772802
"760"	"Ramphastos dicolorus"	-45.836803	-23.267408
"761"	"Ramphastos dicolorus"	-48.958366	-25.853771
"762"	"Ramphastos dicolorus"	-45.836803	-23.267408
"763"	"Ramphastos dicolorus"	-46.03881	-23.57697
"764"	"Ramphastos dicolorus"	-48.70287	-26.200586
"765"	"Ramphastos dicolorus"	-49.37952	-25.474195
"766"	"Ramphastos dicolorus"	-48.460197	-27.542679
"767"	"Ramphastos dicolorus"	-47.021454	-23.305992
"768"	"Ramphastos dicolorus"	-50.21143	-25.561188
"769"	"Ramphastos dicolorus"	-44.615078	-22.431982
"770"	"Ramphastos dicolorus"	-45.89349	-23.173382
"771"	"Ramphastos dicolorus"	-47.561188	-24.00366
"772"	"Ramphastos dicolorus"	-44.507496	-22.261608
"773"	"Ramphastos dicolorus"	-45.502506	-23.566956
"774"	"Ramphastos dicolorus"	-54.168785	-25.857317
"775"	"Ramphastos dicolorus"	-51.173393	-27.739838
"776"	"Ramphastos dicolorus"	-55.663788	-26.637535
"777"	"Ramphastos dicolorus"	-44.615078	-22.431982
"778"	"Ramphastos dicolorus"	-46.48117	-23.30474
"779"	"Ramphastos dicolorus"	-46.999165	-23.81477
"780"	"Ramphastos dicolorus"	-46.671844	-23.414696
"781"	"Ramphastos dicolorus"	-47.152634	-24.016573
"782"	"Ramphastos dicolorus"	-53.981667	-26.520718
"783"	"Ramphastos dicolorus"	-44.507496	-22.261608
"784"	"Ramphastos dicolorus"	-45.944206	-22.914068
"785"	"Ramphastos dicolorus"	-48.38344	-24.24422
"786"	"Ramphastos dicolorus"	-52.568893	-26.462187
"787"	"Ramphastos dicolorus"	-54.448483	-25.715187
"788"	"Ramphastos dicolorus"	-48.98999	-27.43288
"789"	"Ramphastos dicolorus"	-40.975513	-20.404715
"790"	"Ramphastos dicolorus"	-46.716587	-23.719648
"791"	"Ramphastos dicolorus"	-55.66208	-26.634783
"792"	"Ramphastos dicolorus"	-46.31378	-22.884146
"793"	"Ramphastos dicolorus"	-48.39319	-24.26834
"794"	"Ramphastos dicolorus"	-52.568893	-26.462187
"795"	"Ramphastos dicolorus"	-55.595715	-26.99656
"796"	"Ramphastos dicolorus"	-47.561188	-24.00366
"797"	"Ramphastos dicolorus"	-47.023087	-24.364729
"798"	"Ramphastos dicolorus"	-46.467617	-23.575394
"799"	"Ramphastos dicolorus"	-50.24609	-29.53228
"800"	"Ramphastos dicolorus"	-55.60235	-26.99439
"801"	"Ramphastos dicolorus"	-45.836803	-23.267408
"802"	"Ramphastos dicolorus"	-50.24609	-29.53228
"803"	"Ramphastos dicolorus"	-53.981667	-26.520718
"804"	"Ramphastos dicolorus"	-44.615078	-22.431982
"805"	"Ramphastos dicolorus"	-54.018234	-27.228033
"806"	"Ramphastos dicolorus"	-54.168785	-25.857317
"807"	"Ramphastos dicolorus"	-46.76939	-23.568819
"808"	"Ramphastos dicolorus"	-48.40946	-24.26784
"809"	"Ramphastos dicolorus"	-44.615078	-22.431982
"810"	"Ramphastos dicolorus"	-46.656208	-23.800226
"811"	"Ramphastos dicolorus"	-45.8244	-23.584932
"812"	"Ramphastos dicolorus"	-47.258972	-24.0088
"813"	"Ramphastos dicolorus"	-51.08158	-29.075926
"814"	"Ramphastos dicolorus"	-53.981667	-26.520718
"815"	"Ramphastos dicolorus"	-54.437977	-25.65119
"816"	"Ramphastos dicolorus"	-44.55446	-22.3862
"817"	"Ramphastos dicolorus"	-45.39259	-22.617435
"818"	"Ramphastos dicolorus"	-48.70287	-26.200586
"819"	"Ramphastos dicolorus"	-45.889313	-22.695436
"820"	"Ramphastos dicolorus"	-46.028744	-23.410894
"821"	"Ramphastos dicolorus"	-44.615078	-22.431982
"822"	"Ramphastos dicolorus"	-46.44038	-23.715569
"823"	"Ramphastos dicolorus"	-44.507496	-22.261608
"824"	"Ramphastos dicolorus"	-54.460403	-25.630175
"825"	"Ramphastos dicolorus"	-55.666992	-26.629576
"826"	"Ramphastos dicolorus"	-50.635098	-26.024258
"827"	"Ramphastos dicolorus"	-54.45023	-25.682795
"828"	"Ramphastos dicolorus"	-43.91141	-21.71085
"829"	"Ramphastos dicolorus"	-48.91355	-25.337227
"830"	"Ramphastos dicolorus"	-44.756813	-22.373522
"831"	"Ramphastos dicolorus"	-52.568893	-26.462187
"832"	"Ramphastos dicolorus"	-50.4089	-24.528793
"833"	"Ramphastos dicolorus"	-46.47724	-23.818998
"834"	"Ramphastos dicolorus"	-45.673054	-22.944445
"835"	"Ramphastos dicolorus"	-41.04009	-20.503708
"836"	"Ramphastos dicolorus"	-54.124992	-26.627993
"837"	"Ramphastos dicolorus"	-47.358276	-24.03051
"838"	"Ramphastos dicolorus"	-51.06144	-26.153671
"839"	"Ramphastos dicolorus"	-49.61013	-28.647984
"840"	"Ramphastos dicolorus"	-48.982944	-25.496578
"841"	"Ramphastos dicolorus"	-47.993073	-24.057072
"842"	"Ramphastos dicolorus"	-48.718857	-24.56539
"843"	"Ramphastos dicolorus"	-54.39379	-25.698017
"844"	"Ramphastos dicolorus"	-53.981667	-26.520718
"845"	"Ramphastos dicolorus"	-54.432938	-25.682615
"846"	"Ramphastos dicolorus"	-45.95272	-23.043829
"847"	"Ramphastos dicolorus"	-44.603493	-22.447367
"848"	"Ramphastos dicolorus"	-44.61104	-22.444906
"849"	"Ramphastos dicolorus"	-45.978188	-22.906826
"850"	"Ramphastos dicolorus"	-47.45316	-24.02934
"851"	"Ramphastos dicolorus"	-41.00506	-20.46621
"852"	"Ramphastos dicolorus"	-46.62246	-23.441994
"853"	"Ramphastos dicolorus"	-54.474678	-25.735968
"854"	"Ramphastos dicolorus"	-53.981667	-26.520718
"855"	"Ramphastos dicolorus"	-50.999203	-27.612488
"856"	"Ramphastos dicolorus"	-43.90622	-21.644365
"857"	"Ramphastos dicolorus"	-46.340157	-23.763912
"858"	"Ramphastos dicolorus"	-46.44038	-23.715569
"859"	"Ramphastos dicolorus"	-48.704155	-27.525583
"860"	"Ramphastos dicolorus"	-50.573296	-29.454477
"861"	"Ramphastos dicolorus"	-46.301388	-23.777185
"862"	"Ramphastos dicolorus"	-50.141617	-25.072912
"863"	"Ramphastos dicolorus"	-45.973866	-23.022547
"864"	"Ramphastos dicolorus"	-47.992386	-24.040798
"865"	"Ramphastos dicolorus"	-46.916744	-24.135689
"866"	"Ramphastos dicolorus"	-44.61104	-22.444906
"867"	"Ramphastos dicolorus"	-44.61104	-22.444906
"868"	"Ramphastos dicolorus"	-50.868744	-27.50223
"869"	"Ramphastos dicolorus"	-48.40946	-24.26784
"870"	"Ramphastos dicolorus"	-46.4719	-23.5807
"871"	"Ramphastos dicolorus"	-48.572556	-24.418833
"872"	"Ramphastos dicolorus"	-46.340157	-23.763912
"873"	"Ramphastos dicolorus"	-46.52877	-21.790272
"874"	"Ramphastos dicolorus"	-48.233135	-25.35491
"875"	"Ramphastos dicolorus"	-45.8244	-23.584932
"876"	"Ramphastos dicolorus"	-52.5825	-31.666945
"877"	"Ramphastos dicolorus"	-45.857	-23.406
"878"	"Ramphastos dicolorus"	-46.242718	-23.963285
"879"	"Ramphastos dicolorus"	-48.708008	-25.992384
"880"	"Ramphastos dicolorus"	-48.790447	-27.08342
"881"	"Ramphastos dicolorus"	-47.561188	-24.00366
"882"	"Ramphastos dicolorus"	-48.70092	-27.39289
"883"	"Ramphastos dicolorus"	-49.67773	-26.713606
"884"	"Ramphastos dicolorus"	-48.811634	-25.099901
"885"	"Ramphastos dicolorus"	-46.467617	-23.575394
"886"	"Ramphastos dicolorus"	-47.01229	-24.36598
"887"	"Ramphastos dicolorus"	-48.724834	-27.545654
"888"	"Ramphastos dicolorus"	-49.09741	-26.224716
"889"	"Ramphastos dicolorus"	-46.348778	-23.965393
"890"	"Ramphastos dicolorus"	-44.615078	-22.431982
"891"	"Ramphastos dicolorus"	-48.56003	-27.815704
"892"	"Ramphastos dicolorus"	-44.615078	-22.431982
"893"	"Ramphastos dicolorus"	-44.61104	-22.444906
"894"	"Ramphastos dicolorus"	-45.8222	-23.574335
"895"	"Ramphastos dicolorus"	-47.19778	-23.939663
"896"	"Ramphastos dicolorus"	-54.84185	-27.055319
"897"	"Ramphastos dicolorus"	-46.257698	-23.716682
"898"	"Ramphastos dicolorus"	-54.085	-26.0007
"899"	"Ramphastos dicolorus"	-46.620617	-23.335293
"900"	"Ramphastos dicolorus"	-48.40946	-24.26784
"901"	"Ramphastos dicolorus"	-47.561188	-24.00366
"902"	"Ramphastos dicolorus"	-46.62246	-23.441994
"903"	"Ramphastos dicolorus"	-45.656784	-22.8526
"904"	"Ramphastos dicolorus"	-49.066105	-26.7456
"905"	"Ramphastos dicolorus"	-48.81067	-27.73223
"906"	"Ramphastos dicolorus"	-46.841537	-23.576815
"907"	"Ramphastos dicolorus"	-44.50508	-22.311462
"908"	"Ramphastos dicolorus"	-46.75843	-23.561085
"909"	"Ramphastos dicolorus"	-47.023087	-24.364729
